Opportunity ID,Opportunity Name,Account ID,Owner ID,Stage,Amount,Expected Revenue,Discount,Close Date,Created Date,Lead Source,Customer Type,Probability,
OPP0212,Tabo Impact,ACC010,U006,Closed Lost,9540,9715,522,12/26/2025,6/26/2025,Cold Call,Existing,0,Valid
OPP0213,Tabo Energy,ACC020,U004,Closed Lost,34453,31038,3903,8/25/2025,9/13/2025,Event,Existing,0,Invalid
OPP0214,Tabo Generation,ACC018,U005,Closed Lost,28832,27516,1907,2/22/2026,4/30/2025,Event,New,0,Valid
OPP0215,Tabo Heavy,ACC010,U010,Closed Won,9086,5955,3382,1/24/2026,11/29/2025,Web,Existing,1,Valid
OPP0216,Tabo Impact,ACC017,U008,Closed Won,49509,47848,1759,10/21/2025,5/24/2025,Email,New,1,Valid
OPP0217,Tabo Dream,ACC008,U001,Closed Lost,35247,36292,72,4/6/2025,1/5/2026,Web,New,0,Invalid
OPP0218,Tabo Heavy,ACC003,U005,Proposal,7575,4616,3777,1/17/2026,4/4/2025,Event,Existing,0.5,Valid
OPP0219,Tabo Cold,ACC010,U006,Negotiation,34903,34271,1461,7/2/2025,5/27/2025,Referral,New,0.75,Valid
OPP0220,Tabo Energy,ACC017,U009,Proposal,35498,35246,674,5/5/2025,6/12/2025,Email,Existing,0.5,Invalid
OPP0221,Tabo Cold,ACC020,U003,Proposal,30374,31372,488,11/30/2025,6/11/2025,Cold Call,New,0.5,Valid
OPP0222,Tabo Dream,ACC018,U006,Proposal,30420,26163,4716,1/1/2026,9/26/2025,Email,Existing,0.5,Valid
OPP0223,Tabo Beyond,ACC020,U009,Closed Won,38049,39685,211,1/7/2026,8/5/2025,Cold Call,New,1,Valid
OPP0224,Tabo Dream,ACC012,U010,Closed Lost,28855,28379,1720,11/13/2025,4/12/2025,Email,Existing,0,Valid
OPP0225,Tabo Beyond,ACC020,U010,Closed Lost,34512,32811,3475,5/11/2025,11/11/2025,Event,Existing,0,Invalid
OPP0226,Tabo Impact,ACC017,U005,Proposal,30376,31559,242,5/3/2025,1/20/2026,Cold Call,New,0.5,Invalid
OPP0227,Tabo Energy,ACC017,U003,Negotiation,32940,33787,514,3/6/2026,7/16/2025,Referral,Existing,0.75,Valid
OPP0228,Tabo Authority,ACC017,U007,Closed Won,23689,22966,1666,1/6/2026,6/2/2025,Cold Call,Existing,1,Valid
OPP0229,Tabo Beyond,ACC020,U006,Proposal,9223,5563,4416,7/31/2025,3/24/2025,Cold Call,New,0.5,Valid
OPP0230,Tabo Cold,ACC004,U001,Negotiation,28120,27630,2400,6/25/2025,12/17/2025,Email,Existing,0.75,Invalid
OPP0231,Tabo Generation,ACC010,U002,Closed Won,8313,7905,1810,4/2/2025,9/9/2025,Email,Existing,1,Invalid
OPP0232,Tabo Generation,ACC010,U003,Closed Won,45349,45709,1340,8/5/2025,9/27/2025,Cold Call,New,1,Invalid
OPP0233,Tabo Impact,ACC012,U008,Proposal,38436,36070,3571,7/15/2025,6/8/2025,Event,Existing,0.5,Valid
OPP0234,Tabo Range,ACC020,U010,Negotiation,30280,30823,1216,8/17/2025,2/7/2026,Event,New,0.75,Invalid
OPP0235,Tabo Authority,ACC015,U007,Closed Won,15880,13432,3063,8/31/2025,2/25/2026,Web,Existing,1,Invalid
OPP0236,Tabo Beyond,ACC002,U004,Closed Lost,28631,26689,2902,3/24/2025,7/8/2025,Referral,New,0,Invalid
OPP0237,Tabo Range,ACC020,U010,Negotiation,18027,17332,1677,5/19/2025,2/2/2026,Web,New,0.75,Invalid
OPP0238,Tabo Heavy,ACC010,U005,Negotiation,35744,33933,3761,1/2/2026,11/23/2025,Cold Call,Existing,0.75,Valid
OPP0239,Tabo Heavy,ACC020,U004,Closed Won,22857,21316,2602,10/15/2025,2/6/2026,Referral,New,1,Invalid
OPP0240,Tabo Dream,ACC017,U002,Negotiation,21080,18748,3488,11/5/2025,7/20/2025,Referral,New,0.75,Valid
OPP0241,Tabo Dream,ACC020,U009,Closed Won,7198,6223,1803,1/31/2026,4/17/2025,Referral,New,1,Valid
OPP0242,Tabo Authority,ACC020,U008,Closed Won,14955,10608,4874,4/18/2025,6/4/2025,Web,New,1,Invalid
OPP0243,Tabo Cold,ACC020,U004,Negotiation,13978,10009,4407,8/31/2025,5/5/2025,Referral,Existing,0.75,Valid
OPP0244,Tabo Impact,ACC017,U006,Closed Won,6234,6629,105,9/28/2025,1/29/2026,Referral,New,1,Invalid
OPP0245,Tabo Cold,ACC011,U007,Closed Won,8984,7301,2607,11/3/2025,4/10/2025,Referral,New,1,Valid
OPP0246,Tabo Authority,ACC004,U001,Proposal,22337,20302,2706,1/7/2026,4/16/2025,Email,New,0.5,Valid
OPP0247,Tabo Beyond,ACC010,U010,Proposal,12925,12314,2033,8/13/2025,12/16/2025,Event,New,0.5,Invalid
OPP0248,Tabo Cold,ACC009,U005,Closed Won,33339,34234,400,3/4/2026,11/6/2025,Cold Call,Existing,1,Valid
OPP0249,Tabo Impact,ACC017,U005,Closed Won,25245,24477,2569,10/7/2025,12/4/2025,Referral,Existing,1,Invalid
OPP0250,Tabo Impact,ACC014,U002,Closed Won,10904,8593,3550,8/17/2025,11/24/2025,Web,New,1,Invalid
OPP0251,Tabo Impact,ACC009,U007,Proposal,28648,25620,3465,8/3/2025,8/14/2025,Cold Call,Existing,0.5,Invalid
OPP0252,Tabo Dream,ACC013,U006,Closed Lost,10432,11156,92,3/7/2026,6/14/2025,Cold Call,New,0,Valid
OPP0253,Tabo Dream,ACC010,U007,Closed Lost,15233,14029,2332,5/24/2025,1/20/2026,Web,New,0,Invalid
OPP0254,Tabo Beyond,ACC010,U005,Closed Won,8822,6775,3774,8/8/2025,11/29/2025,Cold Call,New,1,Invalid
OPP0255,Tabo Range,ACC002,U005,Closed Lost,33906,31370,2860,12/9/2025,3/12/2026,Event,New,0,Invalid
OPP0256,Tabo Generation,ACC014,U009,Proposal,42811,42041,1570,11/3/2025,5/18/2025,Web,Existing,0.5,Valid
OPP0257,Tabo Dream,ACC013,U010,Proposal,14002,14035,572,1/9/2026,3/28/2025,Event,New,0.5,Valid
OPP0258,Tabo Heavy,ACC015,U010,Closed Won,29149,29055,451,3/22/2025,10/25/2025,Event,Existing,1,Invalid
OPP0259,Tabo Impact,ACC010,U003,Closed Lost,42909,38382,4965,3/4/2026,12/6/2025,Email,Existing,0,Valid
OPP0260,Tabo Energy,ACC005,U003,Closed Won,26430,27999,70,4/14/2025,6/21/2025,Event,Existing,1,Invalid
OPP0261,Tabo Beyond,ACC010,U001,Closed Won,40474,36879,4244,5/18/2025,9/11/2025,Cold Call,Existing,1,Invalid
OPP0262,Tabo Range,ACC010,U004,Closed Lost,27124,27527,373,7/8/2025,9/21/2025,Cold Call,New,0,Invalid
OPP0263,Tabo Energy,ACC010,U010,Negotiation,27001,27235,354,7/27/2025,1/13/2026,Referral,Existing,0.75,Invalid
OPP0264,Tabo Impact,ACC017,U001,Negotiation,42820,41501,1529,2/3/2026,7/7/2025,Event,Existing,0.75,Valid
OPP0265,Tabo Range,ACC011,U005,Closed Lost,10135,8862,2297,12/30/2025,2/2/2026,Event,Existing,0,Invalid
OPP0266,Tabo Authority,ACC020,U009,Negotiation,23522,23770,680,11/8/2025,8/1/2025,Cold Call,New,0.75,Valid
OPP0267,Tabo Impact,ACC015,U005,Negotiation,40095,40295,1023,5/12/2025,7/29/2025,Referral,New,0.75,Invalid
OPP0268,Tabo Impact,ACC009,U004,Closed Won,20190,20241,1759,11/4/2025,9/23/2025,Email,Existing,1,Valid
OPP0269,Tabo Impact,ACC020,U010,Closed Lost,16274,11705,4941,8/24/2025,2/14/2026,Web,Existing,0,Invalid
OPP0270,Tabo Beyond,ACC011,U001,Closed Won,40634,41412,941,11/3/2025,4/30/2025,Web,Existing,1,Valid
OPP0271,Tabo Range,ACC007,U001,Proposal,20450,20386,977,10/3/2025,5/6/2025,Cold Call,Existing,0.5,Valid
OPP0272,Tabo Energy,ACC011,U007,Negotiation,39156,36829,4191,1/29/2026,11/13/2025,Email,New,0.75,Valid
OPP0273,Tabo Cold,ACC020,U009,Proposal,27374,24507,2999,10/25/2025,6/3/2025,Email,Existing,0.5,Valid
OPP0274,Tabo Cold,ACC003,U010,Closed Won,22350,20647,2309,1/23/2026,6/10/2025,Email,Existing,1,Valid
OPP0275,Tabo Impact,ACC003,U006,Negotiation,47692,48767,190,7/14/2025,8/14/2025,Email,Existing,0.75,Invalid
OPP0276,Tabo Beyond,ACC010,U006,Closed Won,23089,19922,3558,5/8/2025,3/26/2025,Referral,Existing,1,Valid
OPP0277,Tabo Impact,ACC017,U008,Closed Won,29127,25450,4735,10/15/2025,10/26/2025,Web,New,1,Invalid
OPP0278,Tabo Generation,ACC020,U010,Closed Lost,19536,19132,840,9/28/2025,1/12/2026,Email,New,0,Invalid
OPP0279,Tabo Dream,ACC019,U005,Closed Won,25628,25972,1501,8/10/2025,4/13/2025,Cold Call,New,1,Valid
OPP0280,Tabo Energy,ACC016,U002,Closed Lost,28371,26055,3714,5/11/2025,3/29/2025,Web,Existing,0,Valid
OPP0281,Tabo Authority,ACC014,U004,Closed Lost,9768,5720,4772,11/7/2025,5/11/2025,Cold Call,Existing,0,Valid
OPP0282,Tabo Beyond,ACC006,U005,Negotiation,12289,9217,3251,2/3/2026,2/6/2026,Referral,Existing,0.75,Invalid
OPP0283,Tabo Authority,ACC014,U008,Closed Lost,10259,10872,437,9/26/2025,10/23/2025,Event,Existing,0,Invalid
OPP0284,Tabo Heavy,ACC010,U002,Negotiation,35469,34268,2722,11/7/2025,2/27/2026,Cold Call,New,0.75,Invalid
OPP0285,Tabo Dream,ACC010,U001,Negotiation,15251,13131,3822,8/2/2025,11/6/2025,Web,Existing,0.75,Invalid
OPP0286,Tabo Impact,ACC020,U001,Closed Lost,44234,40537,4771,4/9/2025,6/16/2025,Event,New,0,Invalid
OPP0287,Tabo Authority,ACC017,U002,Proposal,20179,15944,4889,10/1/2025,9/5/2025,Web,Existing,0.5,Valid
OPP0288,Tabo Energy,ACC020,U008,Negotiation,22217,21087,1159,10/1/2025,12/15/2025,Cold Call,Existing,0.75,Invalid
OPP0289,Tabo Range,ACC008,U006,Closed Won,28352,27248,2752,9/8/2025,2/26/2026,Referral,Existing,1,Invalid
OPP0290,Tabo Impact,ACC015,U001,Closed Lost,21620,21989,281,3/6/2026,2/2/2026,Referral,Existing,0,Valid
OPP0291,Tabo Heavy,ACC010,U002,Negotiation,36305,33790,4289,12/5/2025,8/25/2025,Web,New,0.75,Valid
OPP0292,Tabo Beyond,ACC010,U004,Closed Lost,18575,17304,2073,3/27/2025,4/22/2025,Web,Existing,0,Invalid
OPP0293,Tabo Dream,ACC010,U010,Closed Won,31920,28172,4273,5/13/2025,7/16/2025,Referral,Existing,1,Invalid
OPP0294,Tabo Beyond,ACC020,U010,Closed Won,22965,24049,470,10/19/2025,3/21/2025,Referral,Existing,1,Valid
OPP0295,Tabo Impact,ACC020,U009,Closed Lost,49728,50186,314,2/15/2026,10/22/2025,Referral,Existing,0,Valid
OPP0296,Tabo Heavy,ACC017,U003,Proposal,11168,7324,4122,11/1/2025,4/20/2025,Email,Existing,0.5,Valid
OPP0297,Tabo Energy,ACC010,U010,Negotiation,47660,46820,1534,1/29/2026,8/20/2025,Referral,New,0.75,Valid
OPP0298,Tabo Impact,ACC014,U007,Closed Lost,45697,42353,3668,4/13/2025,11/25/2025,Event,New,0,Invalid
OPP0299,Tabo Authority,ACC009,U006,Negotiation,6116,5018,1164,1/31/2026,12/11/2025,Referral,New,0.75,Valid
OPP0300,Tabo Beyond,ACC008,U007,Proposal,33792,32835,1730,6/15/2025,2/16/2026,Email,Existing,0.5,Invalid
OPP0301,Tabo Authority,ACC010,U008,Negotiation,48724,47920,1056,12/14/2025,10/26/2025,Web,Existing,0.75,Valid
OPP0302,Tabo Authority,ACC015,U008,Negotiation,31646,28236,3634,9/24/2025,11/21/2025,Web,Existing,0.75,Invalid
OPP0303,Tabo Range,ACC010,U001,Proposal,14411,13269,2110,9/14/2025,5/12/2025,Web,Existing,0.5,Valid
OPP0304,Tabo Impact,ACC006,U007,Closed Lost,13603,11371,2612,12/2/2025,12/18/2025,Referral,New,0,Invalid
OPP0305,Tabo Cold,ACC011,U008,Negotiation,27558,24808,4657,8/17/2025,7/29/2025,Referral,New,0.75,Valid
OPP0306,Tabo Energy,ACC017,U002,Proposal,12506,10991,1877,7/9/2025,4/8/2025,Event,New,0.5,Valid
OPP0307,Tabo Energy,ACC013,U005,Negotiation,10999,6530,4904,10/1/2025,10/4/2025,Web,New,0.75,Invalid
OPP0308,Tabo Energy,ACC006,U001,Proposal,44799,44712,1459,3/3/2026,8/4/2025,Web,New,0.5,Valid
OPP0309,Tabo Energy,ACC010,U001,Proposal,49766,49003,2149,1/11/2026,12/5/2025,Event,New,0.5,Valid
OPP0310,Tabo Energy,ACC011,U002,Proposal,5606,2396,3885,12/21/2025,1/7/2026,Event,New,0.5,Invalid
OPP0311,Tabo Generation,ACC006,U003,Closed Lost,47250,43742,4830,2/8/2026,8/22/2025,Referral,New,0,Valid
OPP0312,Tabo Cold,ACC014,U004,Closed Lost,46688,45327,3328,2/4/2026,7/26/2025,Referral,New,0,Valid
OPP0313,Tabo Generation,ACC013,U007,Closed Lost,23020,20450,4240,6/18/2025,8/9/2025,Cold Call,Existing,0,Invalid
OPP0314,Tabo Beyond,ACC010,U007,Closed Lost,8175,3552,4650,2/15/2026,6/2/2025,Email,New,0,Valid
OPP0315,Tabo Authority,ACC014,U004,Negotiation,34707,31063,4840,4/29/2025,5/29/2025,Email,Existing,0.75,Invalid
OPP0316,Tabo Impact,ACC020,U003,Negotiation,16821,17310,280,2/15/2026,4/26/2025,Event,New,0.75,Valid
OPP0317,Tabo Beyond,ACC006,U008,Negotiation,35538,31254,4565,12/12/2025,5/5/2025,Cold Call,Existing,0.75,Valid
OPP0318,Tabo Range,ACC010,U008,Closed Won,49879,47202,3064,1/15/2026,12/30/2025,Web,New,1,Valid
OPP0319,Tabo Energy,ACC010,U004,Negotiation,48177,46451,2676,8/29/2025,5/15/2025,Event,Existing,0.75,Valid
OPP0320,Tabo Authority,ACC020,U009,Closed Lost,41669,37942,3974,6/13/2025,8/13/2025,Web,New,0,Invalid
OPP0321,Tabo Cold,ACC010,U006,Closed Won,9071,8864,1507,5/9/2025,3/6/2026,Web,New,1,Invalid
OPP0322,Tabo Impact,ACC016,U004,Negotiation,26039,25659,2339,7/31/2025,6/16/2025,Web,New,0.75,Valid
OPP0323,Tabo Impact,ACC002,U003,Closed Lost,40883,37606,4514,2/6/2026,10/22/2025,Web,New,0,Valid
OPP0324,Tabo Beyond,ACC010,U003,Negotiation,12950,9205,4982,9/28/2025,9/9/2025,Web,Existing,0.75,Valid
OPP0325,Tabo Authority,ACC001,U005,Negotiation,33974,30819,3715,5/3/2025,9/6/2025,Referral,New,0.75,Invalid
OPP0326,Tabo Heavy,ACC008,U006,Closed Lost,29093,25246,4933,2/27/2026,2/17/2026,Event,Existing,0,Valid
OPP0327,Tabo Generation,ACC001,U005,Closed Lost,36730,38064,171,10/19/2025,3/24/2025,Referral,Existing,0,Valid
OPP0328,Tabo Authority,ACC017,U010,Closed Lost,25657,22733,3287,11/18/2025,3/1/2026,Web,New,0,Invalid
OPP0329,Tabo Beyond,ACC009,U001,Closed Lost,37270,37187,275,1/1/2026,3/19/2025,Referral,Existing,0,Valid
OPP0330,Tabo Cold,ACC020,U004,Negotiation,11991,10711,3197,10/30/2025,9/8/2025,Web,Existing,0.75,Valid
OPP0331,Tabo Range,ACC002,U004,Negotiation,16377,13175,4492,1/25/2026,7/4/2025,Referral,New,0.75,Valid
OPP0332,Tabo Dream,ACC017,U001,Closed Lost,38502,36445,3614,10/6/2025,1/9/2026,Web,New,0,Invalid
OPP0333,Tabo Beyond,ACC017,U006,Proposal,18580,16238,2662,12/30/2025,1/28/2026,Email,Existing,0.5,Invalid
OPP0334,Tabo Heavy,ACC010,U008,Closed Won,21805,20569,1628,12/4/2025,1/25/2026,Email,Existing,1,Invalid
OPP0335,Tabo Cold,ACC020,U004,Negotiation,7752,4363,3668,8/6/2025,7/5/2025,Cold Call,New,0.75,Valid
OPP0336,Tabo Energy,ACC007,U001,Proposal,29190,24571,4926,1/10/2026,11/5/2025,Email,Existing,0.5,Valid
OPP0337,Tabo Generation,ACC010,U002,Closed Won,42808,41403,1850,10/12/2025,7/11/2025,Web,New,1,Valid
OPP0338,Tabo Authority,ACC017,U003,Closed Lost,25586,21985,4741,10/31/2025,1/11/2026,Referral,Existing,0,Invalid
OPP0339,Tabo Cold,ACC010,U004,Closed Won,32897,33944,742,3/17/2025,9/22/2025,Web,Existing,1,Invalid
OPP0340,Tabo Dream,ACC020,U002,Closed Lost,28527,28328,2189,5/5/2025,10/23/2025,Referral,Existing,0,Invalid
OPP0341,Tabo Energy,ACC017,U002,Negotiation,33430,32867,1447,6/2/2025,1/13/2026,Web,New,0.75,Invalid
OPP0342,Tabo Cold,ACC017,U008,Proposal,32046,28059,4820,11/5/2025,7/28/2025,Web,New,0.5,Valid
OPP0343,Tabo Cold,ACC010,U008,Closed Lost,25410,24456,1624,6/24/2025,5/17/2025,Web,Existing,0,Valid
OPP0344,Tabo Range,ACC002,U003,Negotiation,8115,6912,2602,5/28/2025,6/8/2025,Email,Existing,0.75,Invalid
OPP0345,Tabo Impact,ACC010,U002,Proposal,30784,30034,1455,7/29/2025,7/4/2025,Referral,Existing,0.5,Valid
OPP0346,Tabo Beyond,ACC019,U008,Closed Lost,15274,15694,1492,3/18/2025,4/18/2025,Referral,Existing,0,Invalid
OPP0347,Tabo Generation,ACC010,U009,Proposal,16376,13330,4224,2/10/2026,8/13/2025,Email,New,0.5,Valid
OPP0348,Tabo Beyond,ACC017,U010,Proposal,48103,49167,226,3/26/2025,12/24/2025,Cold Call,Existing,0.5,Invalid
OPP0349,Tabo Impact,ACC020,U003,Closed Won,45443,43770,2596,1/14/2026,3/19/2025,Referral,New,1,Valid
OPP0350,Tabo Cold,ACC017,U006,Closed Lost,31511,32413,1068,11/10/2025,11/16/2025,Referral,Existing,0,Invalid
OPP0351,Tabo Generation,ACC010,U004,Closed Won,27190,24022,3520,12/9/2025,3/2/2026,Event,Existing,1,Invalid
OPP0352,Tabo Authority,ACC010,U005,Negotiation,23781,20381,4268,12/5/2025,10/17/2025,Web,New,0.75,Valid
OPP0353,Tabo Impact,ACC004,U002,Negotiation,11183,9455,1865,12/19/2025,12/11/2025,Email,Existing,0.75,Valid
OPP0354,Tabo Dream,ACC015,U001,Closed Won,18821,16015,3017,3/16/2026,2/2/2026,Cold Call,New,1,Valid
OPP0355,Tabo Range,ACC010,U005,Negotiation,15252,15720,433,8/4/2025,10/4/2025,Email,Existing,0.75,Invalid
OPP0356,Tabo Range,ACC010,U009,Negotiation,44628,45248,809,8/20/2025,1/13/2026,Referral,Existing,0.75,Invalid
OPP0357,Tabo Range,ACC014,U010,Proposal,8644,7409,1513,2/16/2026,6/17/2025,Cold Call,New,0.5,Valid
OPP0358,Tabo Beyond,ACC011,U001,Proposal,29931,28876,2311,12/24/2025,7/22/2025,Referral,Existing,0.5,Valid
OPP0359,Tabo Impact,ACC013,U008,Closed Won,24955,24246,1048,3/30/2025,9/23/2025,Cold Call,Existing,1,Invalid
OPP0360,Tabo Generation,ACC010,U005,Closed Lost,43358,40470,3783,1/3/2026,11/22/2025,Event,New,0,Valid
OPP0361,Tabo Impact,ACC010,U002,Closed Lost,34790,32752,3765,8/2/2025,11/1/2025,Email,Existing,0,Invalid
OPP0362,Tabo Beyond,ACC010,U008,Proposal,17930,16882,2416,1/16/2026,8/31/2025,Cold Call,New,0.5,Valid
OPP0363,Tabo Heavy,ACC007,U009,Closed Won,35314,35757,608,4/8/2025,5/1/2025,Event,New,1,Invalid
OPP0364,Tabo Impact,ACC010,U006,Proposal,25281,22696,2759,2/17/2026,11/23/2025,Event,Existing,0.5,Valid
OPP0365,Tabo Authority,ACC006,U007,Closed Lost,17069,16632,1341,10/23/2025,7/28/2025,Referral,Existing,0,Valid
OPP0366,Tabo Heavy,ACC020,U008,Negotiation,11446,10288,2596,2/28/2026,6/11/2025,Email,New,0.75,Valid
OPP0367,Tabo Authority,ACC010,U006,Proposal,11122,6651,4919,6/8/2025,3/9/2026,Event,Existing,0.5,Invalid
OPP0368,Tabo Heavy,ACC017,U007,Negotiation,6681,5218,3433,4/9/2025,9/3/2025,Email,Existing,0.75,Invalid
OPP0369,Tabo Impact,ACC006,U004,Proposal,26872,23373,4400,4/24/2025,2/6/2026,Referral,New,0.5,Invalid
OPP0370,Tabo Beyond,ACC001,U005,Closed Won,26764,22754,4447,11/20/2025,11/1/2025,Email,Existing,1,Valid
OPP0371,Tabo Beyond,ACC008,U008,Closed Won,32887,31676,1579,11/9/2025,7/28/2025,Referral,Existing,1,Valid
OPP0372,Tabo Authority,ACC017,U006,Closed Lost,37434,34197,4823,2/20/2026,9/9/2025,Web,New,0,Valid
OPP0373,Tabo Beyond,ACC020,U002,Closed Lost,43218,40504,3040,4/22/2025,7/27/2025,Web,New,0,Invalid
OPP0374,Tabo Energy,ACC020,U007,Negotiation,29808,26565,4842,7/29/2025,8/5/2025,Web,Existing,0.75,Invalid
OPP0375,Tabo Range,ACC017,U010,Negotiation,40007,39267,1751,3/23/2025,8/8/2025,Cold Call,Existing,0.75,Invalid
OPP0376,Tabo Generation,ACC017,U005,Proposal,29068,26953,3084,2/17/2026,4/27/2025,Web,New,0.5,Valid
OPP0377,Tabo Dream,ACC012,U009,Negotiation,49174,50233,117,3/28/2025,1/31/2026,Email,New,0.75,Invalid
OPP0378,Tabo Generation,ACC019,U010,Proposal,25042,21788,4944,6/2/2025,5/11/2025,Event,New,0.5,Valid
OPP0379,Tabo Energy,ACC017,U008,Proposal,18471,16280,3471,1/23/2026,2/11/2026,Referral,Existing,0.5,Invalid
OPP0380,Tabo Dream,ACC017,U006,Closed Won,38832,35263,3986,5/8/2025,1/19/2026,Email,New,1,Invalid
OPP0381,Tabo Authority,ACC020,U003,Closed Won,24137,23198,1851,7/20/2025,4/24/2025,Event,New,1,Valid
OPP0382,Tabo Authority,ACC014,U002,Proposal,47259,44102,3673,9/18/2025,6/27/2025,Web,New,0.5,Valid
OPP0383,Tabo Beyond,ACC013,U005,Closed Lost,27132,26463,1332,6/6/2025,10/18/2025,Cold Call,New,0,Invalid
OPP0384,Tabo Authority,ACC020,U002,Negotiation,19361,15958,3863,3/26/2025,1/12/2026,Email,Existing,0.75,Invalid
OPP0385,Tabo Dream,ACC003,U008,Closed Lost,23308,22973,605,1/9/2026,4/26/2025,Email,Existing,0,Valid
OPP0386,Tabo Beyond,ACC017,U003,Closed Lost,16756,14766,2631,2/16/2026,7/25/2025,Referral,New,0,Valid
OPP0387,Tabo Authority,ACC014,U003,Proposal,25546,24738,871,11/29/2025,10/23/2025,Event,Existing,0.5,Valid
OPP0388,Tabo Cold,ACC020,U001,Closed Won,10156,11236,843,11/20/2025,9/3/2025,Web,New,1,Valid
OPP0389,Tabo Range,ACC010,U008,Closed Lost,36275,33197,4032,4/29/2025,9/19/2025,Email,New,0,Invalid
OPP0390,Tabo Impact,ACC011,U001,Proposal,35289,34184,2671,3/12/2026,9/2/2025,Cold Call,Existing,0.5,Valid
OPP0391,Tabo Authority,ACC017,U005,Closed Won,15351,14682,2081,8/9/2025,1/4/2026,Web,New,1,Invalid
OPP0392,Tabo Dream,ACC014,U010,Proposal,24750,21874,4261,10/21/2025,4/4/2025,Event,New,0.5,Valid
OPP0393,Tabo Heavy,ACC020,U001,Closed Won,39254,35074,4269,12/16/2025,4/18/2025,Referral,Existing,1,Valid
OPP0394,Tabo Impact,ACC017,U010,Closed Lost,32332,32332,1824,7/23/2025,2/22/2026,Web,Existing,0,Invalid
OPP0395,Tabo Energy,ACC017,U008,Closed Won,40746,36445,4771,10/10/2025,11/21/2025,Cold Call,Existing,1,Invalid
OPP0396,Tabo Dream,ACC010,U002,Closed Lost,23175,21145,2508,4/12/2025,10/14/2025,Referral,Existing,0,Invalid
OPP0397,Tabo Dream,ACC020,U008,Closed Won,26337,26737,253,11/6/2025,3/27/2025,Web,Existing,1,Valid
OPP0398,Tabo Energy,ACC004,U010,Closed Won,42764,38137,4999,6/10/2025,6/3/2025,Cold Call,Existing,1,Valid
OPP0399,Tabo Energy,ACC010,U010,Closed Won,49181,48821,1757,5/25/2025,2/19/2026,Cold Call,Existing,1,Invalid
OPP0400,Tabo Range,ACC020,U010,Negotiation,10843,10928,1752,5/18/2025,4/24/2025,Web,Existing,0.75,Valid
OPP0401,Tabo Energy,ACC010,U009,Closed Won,21465,22515,529,5/16/2025,1/9/2026,Referral,New,1,Invalid
OPP0402,Tabo Heavy,ACC020,U003,Closed Won,23372,23798,227,1/6/2026,3/5/2026,Event,Existing,1,Invalid
OPP0403,Tabo Energy,ACC010,U009,Negotiation,10753,10280,2360,12/14/2025,5/20/2025,Web,Existing,0.75,Valid
OPP0404,Tabo Range,ACC018,U001,Closed Lost,34386,31573,3504,7/3/2025,2/9/2026,Cold Call,New,0,Invalid
OPP0405,Tabo Energy,ACC012,U005,Proposal,19468,15090,4379,5/20/2025,2/10/2026,Referral,New,0.5,Invalid
OPP0406,Tabo Authority,ACC017,U002,Proposal,34179,31213,3849,10/29/2025,11/10/2025,Cold Call,New,0.5,Invalid
OPP0407,Tabo Generation,ACC020,U001,Negotiation,12747,9324,3430,2/21/2026,3/15/2026,Email,New,0.75,Invalid
OPP0408,Tabo Energy,ACC006,U008,Proposal,45363,46812,233,1/28/2026,7/8/2025,Referral,New,0.5,Valid
OPP0409,Tabo Beyond,ACC013,U005,Proposal,6865,4949,2562,6/27/2025,10/3/2025,Event,Existing,0.5,Invalid
OPP0410,Tabo Cold,ACC010,U010,Negotiation,36665,34366,3503,10/29/2025,4/30/2025,Cold Call,New,0.75,Valid
OPP0411,Tabo Cold,ACC017,U002,Proposal,48020,46125,2558,3/21/2025,1/2/2026,Event,Existing,0.5,Invalid
OPP0412,Tabo Authority,ACC020,U008,Negotiation,43331,42295,2369,7/9/2025,4/18/2025,Cold Call,Existing,0.75,Valid
OPP0413,Tabo Dream,ACC009,U007,Proposal,49383,46727,4568,4/26/2025,10/8/2025,Cold Call,Existing,0.5,Invalid
OPP0414,Tabo Dream,ACC018,U007,Closed Lost,18500,16696,3789,5/8/2025,2/2/2026,Referral,New,0,Invalid
OPP0415,Tabo Generation,ACC020,U005,Negotiation,37353,36662,1677,8/19/2025,10/28/2025,Event,Existing,0.75,Invalid
OPP0416,Tabo Energy,ACC017,U003,Closed Won,49683,50372,720,9/11/2025,7/29/2025,Cold Call,Existing,1,Valid
OPP0417,Tabo Dream,ACC017,U003,Negotiation,44620,44093,2451,7/18/2025,12/8/2025,Web,Existing,0.75,Invalid
OPP0418,Tabo Energy,ACC006,U008,Negotiation,19444,19029,1739,8/29/2025,11/26/2025,Web,Existing,0.75,Invalid
OPP0419,Tabo Impact,ACC017,U002,Negotiation,23368,23196,1645,12/8/2025,2/21/2026,Event,Existing,0.75,Invalid
OPP0420,Tabo Authority,ACC010,U010,Negotiation,19453,19421,1749,1/5/2026,9/21/2025,Email,New,0.75,Valid
OPP0421,Tabo Cold,ACC010,U006,Closed Lost,37101,36445,2357,11/17/2025,4/13/2025,Cold Call,New,0,Valid
OPP0422,Tabo Impact,ACC020,U005,Closed Lost,39332,37418,3814,5/4/2025,8/10/2025,Referral,Existing,0,Invalid
OPP0423,Tabo Beyond,ACC017,U007,Closed Lost,23791,20424,3451,10/7/2025,8/17/2025,Web,Existing,0,Valid
OPP0424,Tabo Dream,ACC003,U010,Proposal,10636,7044,4205,10/25/2025,10/17/2025,Email,Existing,0.5,Valid
